04-Jul-2016 14:31:59 CEST  Initiating request to open file file:/afs/cern.ch/work/s/skalafut/public/WR_starting2015/miniAOD/WR_signal_MC/WRToNuEToEEJJ_MW-6000_MNu-3000_TuneCUETP8M1_pythia8_13TeV.root
04-Jul-2016 14:32:02 CEST  Successfully opened file file:/afs/cern.ch/work/s/skalafut/public/WR_starting2015/miniAOD/WR_signal_MC/WRToNuEToEEJJ_MW-6000_MNu-3000_TuneCUETP8M1_pythia8_13TeV.root
Begin processing the 1st record. Run 1, Event 1, LumiSection 1 at 04-Jul-2016 14:32:04.399 CEST

[ParticleListDrawer] analysing particle collection prunedGenParticles
 idx  |    ID -       Name |Stat|  Mo1  Mo2  Da1  Da2 |nMo nDa|    pt       eta     phi   |     px         py         pz        m     |
   25 |    21 -          g | 71 |   17   17   38   31 |  1  8 |  34.914     -0.425  0.763 |     25.228     24.136    -15.299   -0.000 |
   26 |    21 -          g | 71 |   17   17   38   31 |  1  8 |  19.116     -0.417  0.717 |     14.414     12.556     -8.206   -0.000 |
   27 |    -2 -       ubar | 71 |   17   17   38   31 |  1  8 | 638.345     -0.442  0.743 |    470.164    431.775   -291.233    0.330 |
   28 |   111 -        pi0 |  2 |   18   27   54   55 | 11  2 |  79.318     -0.173  0.399 |     73.077     30.840    -13.796    0.135 |
   29 |   111 -        pi0 |  2 |   18   27   56   56 | 11  1 |  32.420     -0.192  0.395 |     29.918     12.488     -6.275    0.135 |
   30 |  2212 -         p+ |  1 |   18   27   -1   -1 | 11  0 |  39.788     -0.175  0.420 |     36.328     16.230     -6.980    0.938 |
   31 |   221 -        eta |  2 |   18   27   57   57 | 11  1 | 224.329     -0.441  0.743 |    165.134    151.836   -102.290    0.548 |
   32 |    21 -          g | 71 |    0    1   34   43 |  2  4 |   7.748      0.696  1.103 |      3.492      6.917      5.843   -0.000 |
   33 |    21 -          g | 71 |    1    0   34   43 |  2  4 |   5.553     -3.045 -2.345 |     -3.882     -3.971    -58.189    0.304 |
   34 |  2212 -         p+ |  1 |    0   33   -1   -1 |  4  0 |   3.879      4.960  0.697 |      2.974      2.490    276.647    0.938 |
   35 |    21 -          g | 71 |    0    1   44   45 |  2  3 |   8.435      0.392 -2.246 |     -5.274     -6.583      3.393   -0.000 |
   36 |  2212 -         p+ |  1 |    0   35   -1   -1 |  3  0 |   0.751     -4.706  0.370 |      0.700      0.272    -41.542    0.938 |
   37 |  2212 -         p+ |  1 |    0    1   -1   -1 |  2  0 |   0.196     -3.976  2.525 |     -0.160      0.113     -5.217    0.938 |
   38 |   310 -       K_S0 |  1 |   18   27   -1   -1 | 11  0 | 264.440     -0.180  0.395 |    244.054    101.813    -47.804    0.498 |
   39 |   310 -       K_S0 |  1 |   18   27   -1   -1 | 11  0 |   3.400     -0.016  0.446 |      3.067      1.467     -0.054    0.498 |
   40 |   310 -       K_S0 |  1 |   18   27   -1   -1 | 11  0 |   9.923     -0.361  0.647 |      7.916      5.984     -3.664    0.498 |
   41 |  2212 -         p+ |  1 |    0   33   -1   -1 |  4  0 |   0.786      4.367  0.742 |      0.580      0.532     30.975    0.938 |
   42 |   310 -       K_S0 |  1 |    0   33   -1   -1 |  4  0 |   1.289      0.635  1.384 |      0.239      1.267      0.875    0.498 |
   43 |  2212 -         p+ |  1 |    0   33   -1   -1 |  4  0 |   0.613     -2.966 -2.051 |     -0.283     -0.544     -5.941    0.938 |
   44 |  2212 -         p+ |  1 |    0   35   -1   -1 |  3  0 |   0.253     -4.257 -0.712 |      0.191     -0.165     -8.908    0.938 |
   45 |  2212 -         p+ |  1 |    0   35   -1   -1 |  3  0 |   0.572      7.855  2.496 |     -0.457      0.344    737.354    0.938 |
   46 |   310 -       K_S0 |  1 |   18   27   -1   -1 | 11  0 |   2.693     -0.318  0.786 |      1.903      1.905     -0.870    0.498 |
   47 |    16 -     nu_tau |  1 |   13   13   -1   -1 |  1  0 |  51.970      0.062  1.082 |     24.385     45.894      3.217   -0.000 |
   48 |  -211 -        pi- |  1 |   13   13   -1   -1 |  1  0 | 410.112      0.058  1.085 |    191.308    362.757     23.816    0.140 |
   49 |  -211 -        pi- |  1 |   13   13   -1   -1 |  1  0 |  49.311      0.058  1.088 |     22.873     43.685      2.885    0.140 |
   50 |   211 -        pi+ |  1 |   13   13   -1   -1 |  1  0 | 850.579      0.058  1.085 |    396.820    752.342     49.007    0.140 |
   51 |   -16 -  nu_taubar |  1 |   14   14   -1   -1 |  1  0 |  47.644      0.566  1.450 |      5.754     47.295     28.407   -0.000 |
   52 |   -11 -         e+ |  1 |   14   14   -1   -1 |  1  0 |  23.340      0.587  1.430 |      3.271     23.110     14.508    0.001 |
   53 |    12 -       nu_e |  1 |   14   14   -1   -1 |  1  0 |   1.406      0.648  1.315 |      0.355      1.361      0.976    0.000 |
   54 |    22 -      gamma |  1 |   28   28   -1   -1 |  1  0 |  56.826     -0.173  0.400 |     52.333     22.146     -9.858   -0.000 |
   55 |    22 -      gamma |  1 |   28   28   -1   -1 |  1  0 |  22.492     -0.174  0.397 |     20.744      8.694     -3.937   -0.000 |
   56 |    22 -      gamma |  1 |   29   29   -1   -1 |  1  0 |  24.866     -0.190  0.394 |     22.960      9.548     -4.765    0.000 |
   57 |    22 -      gamma |  1 |   31   31   -1   -1 |  1  0 | 215.398     -0.441  0.744 |    158.490    145.867    -98.181   -0.000 |
Begin processing the 20th record. Run 1, Event 20, LumiSection 1 at 04-Jul-2016 14:32:07.339 CEST

[ParticleListDrawer] analysing particle collection prunedGenParticles
 idx  |    ID -       Name |Stat|  Mo1  Mo2  Da1  Da2 |nMo nDa|    pt       eta     phi   |     px         py         pz        m     |
    0 |  2212 -         p+ |  4 |   -1   -1    2   39 |  0 11 |   0.000  29256.000  0.000 |      0.000      0.000   6500.000    0.938 |
    1 |  2212 -         p+ |  4 |   -1   -1    3   39 |  0  8 |   0.000 -29256.000  0.000 |      0.000      0.000  -6500.000    0.938 |
    2 |     2 -          u | 21 |    0    0    4    4 |  1  1 |   0.000  25646.160  0.000 |      0.000      0.000   2890.160    0.000 |
    3 |    -1 -       dbar | 21 |    1    1    4    4 |  1  1 |   0.000 -25698.992  0.000 |      0.000      0.000  -2942.992    0.000 |
    4 | 9900024 -       W_R+ | 22 |    2    3    5    5 |  2  1 |   0.000 -22808.830  0.000 |      0.000      0.000    -52.830 5832.913 |
    5 | 9900024 -       W_R+ | 62 |    4    4    6    7 |  1  2 |  27.829     -1.384  0.297 |     26.613      8.139    -52.039 5832.913 |
    6 |   -11 -         e+ |  1 |    5    5   -1   -1 |  1  0 | 2110.199     -0.208  1.060 |   1032.524   1840.335   -442.456    0.001 |
    7 | 9900012 -      nu_Re | 22 |    5    5    8   10 |  1  3 | 2090.168      0.186 -2.073 |  -1005.912  -1832.196    390.417 3000.004 |
    8 |   -11 -         e+ | 23 |    7    7   14   12 |  1  4 | 122.793      2.455  0.994 |     66.973    102.921    709.845    0.001 |
    9 |     1 -          d | 23 |    7    7   18   52 |  1 29 | 2151.311      0.048 -1.764 |   -413.629  -2111.173    103.748    0.330 |
   10 |    -2 -       ubar | 23 |    7    7   11   11 |  1  1 | 682.359     -0.586  2.881 |   -659.256    176.055   -423.176    0.330 |
   11 |    -2 -       ubar | 52 |   10   10   34   33 |  1 29 | 652.158     -0.586  2.881 |   -630.077    168.262   -404.446    0.330 |
   12 |    22 -      gamma |  1 |    8    8   -1   -1 |  1  0 |   2.849      2.455  0.994 |      1.554      2.388     16.467    0.000 |
   13 |    22 -      gamma |  1 |    8    8   -1   -1 |  1  0 |   0.006      2.463  0.993 |      0.003      0.005      0.034    0.000 |
   14 |   -11 -         e+ |  1 |    8    8   -1   -1 |  1  0 | 119.818      2.455  0.994 |     65.350    100.427    692.644    0.001 |
   15 |    22 -      gamma |  1 |    8    8   -1   -1 |  1  0 |   0.121      2.455  0.994 |      0.066      0.101      0.700    0.000 |
   16 |     3 -          s | 71 |    9    9   -1   -1 |  1  0 | 303.481     -0.018 -1.805 |    -70.462   -295.188     -5.486    0.500 |
   17 |    -3 -       sbar | 71 |    9    9   -1   -1 |  1  0 |  80.168     -0.021 -1.828 |    -20.426    -77.522     -1.687    0.500 |
   18 |     1 -          d | 71 |    9    9   64   23 |  1  2 | 355.322     -0.072 -1.796 |    -79.402   -346.337    -25.499    0.330 |
   19 |    21 -          g | 71 |    9    9   64   23 |  1  2 |  95.471     -0.068 -1.786 |    -20.382    -93.270     -6.535   -0.000 |
   20 |    21 -          g | 71 |    9    9   64   23 |  1  2 |  91.083     -0.082 -1.789 |    -19.757    -88.914     -7.494    0.000 |
   21 |    21 -          g | 71 |    9    9   64   23 |  1  2 |  86.378     -0.071 -1.797 |    -19.352    -84.182     -6.153   -0.000 |
   22 |    -3 -       sbar | 71 |    9    9   64   23 |  1  2 |  64.332     -0.006 -1.853 |    -17.886    -61.795     -0.400    0.500 |
   23 |   221 -        eta |  2 |   18   22   72   72 |  6  1 |  48.512     -0.067 -1.793 |    -10.682    -47.322     -3.276    0.548 |
   24 |  2212 -         p+ |  1 |    1    0   -1   -1 |  2  0 |   0.830     -6.882  2.428 |     -0.628      0.543   -404.706    0.938 |
   25 |     2 -          u | 71 |   11   11   71   66 |  1  5 |   5.695     -0.186  2.831 |     -5.423      1.738     -1.064    0.330 |
   26 |    21 -          g | 71 |   11   11   71   66 |  1  5 |  16.052     -0.637  2.868 |    -15.454      4.340    -10.922    0.000 |
   27 |    21 -          g | 71 |   11   11   71   66 |  1  5 |  13.771     -0.637  2.963 |    -13.552      2.446     -9.371    0.000 |
   28 |    21 -          g | 71 |   11   11   71   66 |  1  5 |  11.213     -0.440  2.653 |     -9.900      5.267     -5.097    0.000 |
   29 |    21 -          g | 71 |   11   11   71   66 |  1  5 |  48.602     -0.541  2.695 |    -43.830     21.003    -27.578   -0.000 |
   30 |    21 -          g | 71 |   11   11   71   66 |  1  5 |   5.974     -0.999  2.874 |     -5.761      1.581     -7.012    0.462 |
   31 |    21 -          g | 71 |   11   11   71   66 |  1  5 |   7.063     -0.522  2.951 |     -6.935      1.337     -3.857    0.445 |
   32 |    21 -          g | 71 |   11   11   71   66 |  1  5 |  65.175     -0.593  2.912 |    -63.463     14.842    -40.950   -0.000 |
   33 |    21 -          g | 71 |   11   11   71   66 |  1  5 | 179.237     -0.600  2.890 |   -173.607     44.569   -114.174   -0.000 |
   34 |    -2 -       ubar | 71 |   11   11   71   66 |  1  5 | 277.005     -0.597  2.901 |   -269.006     66.088   -175.305    0.330 |
   35 |     1 -          d | 71 |    0    0   75   38 |  1  4 |   2.594      4.909  0.887 |      1.638      2.012    175.807    0.330 |
   36 |    -4 -       cbar | 71 |    0    0   75   38 |  1  4 |   4.008      3.274 -2.829 |     -3.814     -1.232     52.851    1.500 |
   37 |  2212 -         p+ |  1 |   35   36   -1   -1 |  4  0 |   0.345      0.884 -1.057 |      0.170     -0.301      0.346    0.938 |
   38 |  -421 -      Dbar0 |  2 |   35   36   77   78 |  4  2 |   2.743      3.235 -2.838 |     -2.618     -0.819     34.807    1.865 |
   39 |  2212 -         p+ |  1 |    1    0   -1   -1 |  2  0 |   1.119      1.235 -0.112 |      1.112     -0.125      1.762    0.938 |
   40 |     4 -          c | 71 |    0    0   41   41 |  1  1 |  13.612      3.543 -2.833 |    -12.971     -4.128    235.145    1.934 |
   41 |   413 -        D*+ |  2 |    0    1   79   79 |  3  1 |   7.867      3.571 -2.855 |     -7.546     -2.224    139.711    2.010 |
   42 |     3 -          s | 71 |    9    9   67   70 |  1  8 |  22.932     -0.033 -1.807 |     -5.360    -22.297     -0.747    0.944 |
   43 |    21 -          g | 71 |    9    9   67   70 |  1  8 |  92.762     -0.052 -1.828 |    -23.600    -89.709     -4.784   -0.000 |
   44 |    21 -          g | 71 |    9    9   67   70 |  1  8 | 104.571     -0.057 -1.817 |    -25.453   -101.426     -5.927    0.000 |
   45 |    21 -          g | 71 |    9    9   67   70 |  1  8 |  27.029     -0.064 -1.847 |     -7.379    -26.002     -1.734    0.000 |
   46 |    21 -          g | 71 |    9    9   67   70 |  1  8 |  38.823     -0.072 -1.824 |     -9.713    -37.589     -2.814   -0.000 |
   47 |    21 -          g | 71 |    9    9   67   70 |  1  8 | 233.544     -0.053 -1.824 |    -58.572   -226.080    -12.449    0.000 |
   48 |    21 -          g | 71 |    9    9   67   70 |  1  8 |  68.320     -0.087 -1.828 |    -17.406    -66.065     -5.978   -0.000 |
   49 |    21 -          g | 71 |    9    9   67   70 |  1  8 |  12.519     -0.129 -1.832 |     -3.230    -12.096     -1.625    0.000 |
   50 |    21 -          g | 71 |    9    9   67   70 |  1  8 |   7.291      0.065 -1.763 |     -1.394     -7.157      0.475    0.000 |
   51 |    21 -          g | 71 |    9    9   67   70 |  1  8 |   8.362      0.136 -1.873 |     -2.487     -7.983      1.138   -0.000 |
   52 |    21 -          g | 71 |    9    9   67   70 |  1  8 |  62.598      0.366 -1.657 |     -5.388    -62.366     23.421    0.000 |
   53 |    21 -          g | 71 |    9    9   67   70 |  1  8 |  84.112      0.383 -1.652 |     -6.818    -83.835     32.983    0.000 |
   54 |    21 -          g | 71 |   11   11   67   70 |  1  8 | 185.917      0.375 -1.652 |    -15.110   -185.302     71.446    0.000 |
   55 |    21 -          g | 71 |   11   11   67   70 |  1  8 |  65.146      0.380 -1.661 |     -5.895    -64.879     25.358    0.000 |
   56 |    21 -          g | 71 |   11   11   67   70 |  1  8 |  10.106      0.332 -1.684 |     -1.145    -10.041      3.418    0.000 |
   57 |    21 -          g | 71 |   11   11   67   70 |  1  8 |  16.384      0.388 -1.640 |     -1.127    -16.345      6.515    0.000 |
   58 |    21 -          g | 71 |   11   11   67   70 |  1  8 |   5.875      0.088 -2.370 |     -4.213     -4.094      0.517    0.000 |
   59 |    21 -          g | 71 |   11   11   67   70 |  1  8 |   5.732      0.233 -2.405 |     -4.245     -3.852      1.350   -0.000 |
   60 |   221 -        eta |  2 |   42   59   80   81 | 20  2 |  92.974     -0.060 -1.824 |    -23.280    -90.012     -5.595    0.548 |
   61 |   111 -        pi0 |  2 |   42   59   82   82 | 20  1 |  16.382     -0.013 -1.817 |     -3.986    -15.890     -0.213    0.135 |
   62 |   111 -        pi0 |  2 |   42   59   83   83 | 20  1 |  11.864      0.273 -1.660 |     -1.056    -11.817      3.278    0.135 |
   63 |  2212 -         p+ |  1 |   42   59   -1   -1 | 20  0 |  39.219      0.375 -1.650 |     -3.116    -39.094     15.049    0.938 |
   64 |   310 -       K_S0 |  1 |   18   22   -1   -1 |  6  0 | 108.322     -0.078 -1.793 |    -23.920   -105.648     -8.461    0.498 |
   65 |   310 -       K_S0 |  1 |   25   34   -1   -1 | 11  0 |   9.481     -0.562  2.914 |     -9.237      2.136     -5.612    0.498 |
   66 |   111 -        pi0 |  2 |   25   34   84   85 | 11  2 | 145.514     -0.599  2.900 |   -141.275     34.865    -92.496    0.135 |
   67 |   111 -        pi0 |  2 |   42   59   86   87 | 20  2 | 120.024     -0.050 -1.822 |    -29.827   -116.258     -5.983    0.135 |
   68 |   111 -        pi0 |  2 |   42   59   88   88 | 20  1 |  15.750     -0.064 -1.797 |     -3.532    -15.349     -1.001    0.135 |
   69 |   111 -        pi0 |  2 |   42   59   89   89 | 20  1 |  24.013     -0.071 -1.842 |     -6.438    -23.134     -1.708    0.135 |
   70 |   310 -       K_S0 |  1 |   42   59   -1   -1 | 20  0 |   1.514      0.244 -2.325 |     -1.037     -1.103      0.373    0.498 |
   71 |   310 -       K_S0 |  1 |   25   34   -1   -1 | 11  0 |   5.781     -0.664  2.756 |     -5.356      2.174     -4.125    0.498 |
   72 |    22 -      gamma |  1 |   23   23   -1   -1 |  1  0 |  46.905     -0.069 -1.794 |    -10.394    -45.739     -3.239    0.000 |
   73 |   111 -        pi0 |  2 |   25   34   90   91 | 11  2 |  28.208     -0.591  2.897 |    -27.371      6.821    -17.669    0.135 |
   74 |   111 -        pi0 |  2 |   25   34   92   92 | 11  1 |  25.186     -0.601  2.898 |    -24.442      6.078    -16.061    0.135 |
   75 |    11 -         e- |  1 |   35   36   -1   -1 |  4  0 |   0.109     -0.475 -2.354 |     -0.077     -0.078     -0.054    0.001 |
   76 |   -11 -         e+ |  1 |   35   36   -1   -1 |  4  0 |   0.230     -0.496 -2.526 |     -0.188     -0.133     -0.119    0.001 |
   77 |    13 -        mu- |  1 |   38   38   -1   -1 |  1  0 |   0.415      3.192 -1.954 |     -0.155     -0.385      5.044    0.106 |
   78 |   -14 -   nu_mubar |  1 |   38   38   -1   -1 |  1  0 |   0.281      3.945  2.702 |     -0.255      0.120      7.266    0.000 |
   79 |   411 -         D+ |  2 |   41   41   -1   -1 |  1  0 |   7.439      3.571 -2.858 |     -7.142     -2.082    132.094    1.870 |
   80 |    22 -      gamma |  1 |   60   60   -1   -1 |  1  0 |  30.232     -0.060 -1.832 |     -7.818    -29.204     -1.801   -0.000 |
   81 |    22 -      gamma |  1 |   60   60   -1   -1 |  1  0 |  62.743     -0.060 -1.820 |    -15.463    -60.808     -3.794   -0.000 |
   82 |    22 -      gamma |  1 |   61   61   -1   -1 |  1  0 |  14.344     -0.010 -1.817 |     -3.491    -13.912     -0.142    0.000 |
   83 |    22 -      gamma |  1 |   62   62   -1   -1 |  1  0 |  10.200      0.269 -1.662 |     -0.931    -10.158      2.776    0.000 |
   84 |    22 -      gamma |  1 |   66   66   -1   -1 |  1  0 |  31.738     -0.600  2.898 |    -30.801      7.655    -20.199    0.000 |
   85 |    22 -      gamma |  1 |   66   66   -1   -1 |  1  0 | 113.775     -0.599  2.900 |   -110.474     27.210    -72.297    0.000 |
   86 |    22 -      gamma |  1 |   67   67   -1   -1 |  1  0 |  91.244     -0.050 -1.821 |    -22.636    -88.392     -4.589   -0.000 |
   87 |    22 -      gamma |  1 |   67   67   -1   -1 |  1  0 |  28.780     -0.048 -1.823 |     -7.191    -27.867     -1.393   -0.000 |
   88 |    22 -      gamma |  1 |   68   68   -1   -1 |  1  0 |  12.840     -0.062 -1.793 |     -2.833    -12.523     -0.793    0.000 |
   89 |    22 -      gamma |  1 |   69   69   -1   -1 |  1  0 |  15.578     -0.071 -1.846 |     -4.238    -14.990     -1.101    0.000 |
   90 |    22 -      gamma |  1 |   73   73   -1   -1 |  1  0 |  17.810     -0.594  2.900 |    -17.292      4.265    -11.214   -0.000 |
   91 |    22 -      gamma |  1 |   73   73   -1   -1 |  1  0 |  10.398     -0.587  2.893 |    -10.079      2.556     -6.455   -0.000 |
   92 |    22 -      gamma |  1 |   74   74   -1   -1 |  1  0 |  20.275     -0.603  2.899 |    -19.680      4.873    -12.987   -0.000 |
04-Jul-2016 14:32:07 CEST  Closed file file:/afs/cern.ch/work/s/skalafut/public/WR_starting2015/miniAOD/WR_signal_MC/WRToNuEToEEJJ_MW-6000_MNu-3000_TuneCUETP8M1_pythia8_13TeV.root

TrigReport ---------- Event  Summary ------------
TrigReport Events total = 20 passed = 20 failed = 0

TrigReport ---------- Path   Summary ------------
TrigReport  Trig Bit#   Executed     Passed     Failed      Error Name
TrigReport     1    0         20         20          0          0 printMuOrTauDecayChain

TrigReport -------End-Path   Summary ------------
TrigReport  Trig Bit#   Executed     Passed     Failed      Error Name

TrigReport ---------- Modules in Path: printMuOrTauDecayChain ------------
TrigReport  Trig Bit#    Visited     Passed     Failed      Error Name
TrigReport     1    0         20         20          0          0 hasGenNuMuOrTau
TrigReport     1    1         20         20          0          0 hasGenNuMuOrTauFilter
TrigReport     1    2         20         20          0          0 printParticleTree

TrigReport ---------- Module Summary ------------
