04-Jul-2016 14:15:30 CEST  Initiating request to open file file:/afs/cern.ch/work/s/skalafut/public/WR_starting2015/miniAOD/WR_signal_MC/WRToNuEToEEJJ_MW-2000_MNu-1000_TuneCUETP8M1_pythia8_13TeV_3.root
04-Jul-2016 14:15:34 CEST  Successfully opened file file:/afs/cern.ch/work/s/skalafut/public/WR_starting2015/miniAOD/WR_signal_MC/WRToNuEToEEJJ_MW-2000_MNu-1000_TuneCUETP8M1_pythia8_13TeV_3.root
Begin processing the 1st record. Run 1, Event 6442, LumiSection 58 at 04-Jul-2016 14:15:35.772 CEST

[ParticleListDrawer] analysing particle collection prunedGenParticles
 idx  |    ID -       Name |Stat|  Mo1  Mo2  Da1  Da2 |nMo nDa|    pt       eta     phi   |     px         py         pz        m     |
   29 |    21 -          g | 71 |    9    9   47   43 |  1  5 |  22.662      0.328  1.265 |      6.815     21.612      7.571    0.000 |
   30 |    21 -          g | 71 |    9    9   47   43 |  1  5 |  30.696      0.126  1.026 |     15.898     26.258      3.866   -0.000 |
   31 |   111 -        pi0 |  2 |   23   11   48   49 | 10  2 |  29.011     -0.731 -2.027 |    -12.780    -26.044    -23.147    0.135 |
   32 |    21 -          g | 71 |   15   15   44   38 |  1  4 |   6.814     -0.598  3.122 |     -6.812      0.134     -4.324    0.457 |
   33 |    21 -          g | 71 |    0    0   44   38 |  1  4 |   8.307     -0.960  3.113 |     -8.304      0.235     -9.255   -0.000 |
   34 |    21 -          g | 71 |    0    0   44   38 |  1  4 |   7.376     -0.973  2.577 |     -6.233      3.944     -8.364    0.000 |
   35 |    21 -          g | 71 |    0    0   44   38 |  1  4 |   9.311     -0.906  2.438 |     -7.099      6.025     -9.636    0.000 |
   36 |    21 -          g | 71 |   14   14   44   38 |  1  4 |  13.948     -2.794 -1.601 |     -0.416    -13.942   -113.573    0.439 |
   37 |    21 -          g | 71 |    1    1   44   38 |  1  4 |   5.761     -2.976 -1.580 |     -0.054     -5.761    -56.314    0.000 |
   38 |  2212 -         p+ |  1 |   32   37   -1   -1 |  8  0 |   1.734     -3.558 -1.123 |      0.750     -1.563    -30.414    0.938 |
   39 |  2212 -         p+ |  1 |    0    0   -1   -1 |  1  0 |   1.129      8.798  0.444 |      1.019      0.484   3737.487    0.938 |
   40 |   310 -       K_S0 |  1 |   16   22   -1   -1 |  8  0 |   4.159     -1.013  2.359 |     -2.949      2.933     -4.971    0.498 |
   41 |   310 -       K_S0 |  1 |   23   11   -1   -1 | 10  0 |   9.736     -0.515 -1.604 |     -0.323     -9.731     -5.233    0.498 |
   42 |   310 -       K_S0 |  1 |   23   11   -1   -1 | 10  0 |   2.712     -0.594 -1.821 |     -0.672     -2.628     -1.707    0.498 |
   43 |  2212 -         p+ |  1 |   23   11   -1   -1 | 10  0 |   1.025      0.138  1.275 |      0.299      0.981      0.142    0.938 |
   44 |  2212 -         p+ |  1 |   32   37   -1   -1 |  8  0 |   0.299      4.035  0.544 |      0.256      0.154      8.439    0.938 |
   45 |  2212 -         p+ |  1 |    0    1   -1   -1 |  2  0 |   0.181     -8.492 -1.261 |      0.055     -0.172   -440.885    0.938 |
   46 |   310 -       K_S0 |  1 |   16   22   -1   -1 |  8  0 |   3.799     -1.092  2.411 |     -2.829      2.535     -5.022    0.498 |
   47 |   111 -        pi0 |  2 |   23   11   52   52 | 10  1 |  13.557     -0.717 -2.050 |     -6.254    -12.029    -10.574    0.135 |
   48 |    22 -      gamma |  1 |   31   31   -1   -1 |  1  0 |  12.163     -0.729 -2.022 |     -5.301    -10.946     -9.676    0.000 |
   49 |    22 -      gamma |  1 |   31   31   -1   -1 |  1  0 |  16.848     -0.732 -2.031 |     -7.479    -15.098    -13.471   -0.000 |
   50 |    11 -         e- |  1 |   32   37   -1   -1 |  8  0 |   0.042     -3.576 -1.896 |     -0.013     -0.040     -0.747    0.001 |
   51 |   -11 -         e+ |  1 |   32   37   -1   -1 |  8  0 |   0.172     -3.398 -2.000 |     -0.071     -0.156     -2.567    0.001 |
   52 |    22 -      gamma |  1 |   47   47   -1   -1 |  1  0 |  11.559     -0.717 -2.046 |     -5.290    -10.278     -9.016    0.000 |
04-Jul-2016 14:15:38 CEST  Closed file file:/afs/cern.ch/work/s/skalafut/public/WR_starting2015/miniAOD/WR_signal_MC/WRToNuEToEEJJ_MW-2000_MNu-1000_TuneCUETP8M1_pythia8_13TeV_3.root

TrigReport ---------- Event  Summary ------------
TrigReport Events total = 20 passed = 20 failed = 0

TrigReport ---------- Path   Summary ------------
TrigReport  Trig Bit#   Executed     Passed     Failed      Error Name
TrigReport     1    0         20         20          0          0 printMuOrTauDecayChain

TrigReport -------End-Path   Summary ------------
TrigReport  Trig Bit#   Executed     Passed     Failed      Error Name

TrigReport ---------- Modules in Path: printMuOrTauDecayChain ------------
TrigReport  Trig Bit#    Visited     Passed     Failed      Error Name
TrigReport     1    0         20         20          0          0 hasGenNuMuOrTau
TrigReport     1    1         20         20          0          0 hasGenNuMuOrTauFilter
TrigReport     1    2         20         20          0          0 printParticleTree

TrigReport ---------- Module Summary ------------
TrigReport    Visited   Executed     Passed     Failed      Error Name
TrigReport         20         20         20          0          0 hasGenNuMuOrTau
TrigReport         20         20         20          0          0 hasGenNuMuOrTauFilter
TrigReport         20         20         20          0          0 printParticleTree
TrigReport         20         20         20          0          0 TriggerResults

TimeReport ---------- Event  Summary ---[sec]----
TimeReport       event loop CPU/event = 0.104483
TimeReport      event loop Real/event = 0.140702
TimeReport     sum Streams Real/event = 0.139040
TimeReport efficiency CPU/Real/thread = 0.742582

TimeReport ---------- Path   Summary ---[Real sec]----
TimeReport  per event     per exec  Name
TimeReport   0.138748     0.138748  printMuOrTauDecayChain
TimeReport  per event     per exec  Name

TimeReport -------End-Path   Summary ---[Real sec]----
TimeReport  per event     per exec  Name
TimeReport  per event     per exec  Name

TimeReport ---------- Modules in Path: printMuOrTauDecayChain ---[Real sec]----
TimeReport  per event    per visit  Name
TimeReport   0.132520     0.132520  hasGenNuMuOrTau
TimeReport   0.000007     0.000007  hasGenNuMuOrTauFilter
TimeReport   0.001108     0.001108  printParticleTree
TimeReport  per event    per visit  Name

TimeReport ---------- Module Summary ---[Real sec]----
TimeReport  per event     per exec    per visit  Name
TimeReport   0.000018     0.000018     0.000018  TriggerResults
TimeReport   0.132520     0.132520     0.132520  hasGenNuMuOrTau
TimeReport   0.000007     0.000007     0.000007  hasGenNuMuOrTauFilter
TimeReport   0.001108     0.001108     0.001108  printParticleTree
TimeReport  per event     per exec    per visit  Name

T---Report end!


=============================================

MessageLogger Summary

 type     category        sev    module        subroutine        count    total
 ---- -------------------- -- ---------------- ----------------  -----    -----
    1 fileAction           -s file_close                             1        1
    2 fileAction           -s file_open                              2        2

 type    category    Examples: run/evt        run/evt          run/evt
 ---- -------------------- ---------------- ---------------- ----------------
    1 fileAction           PostEndRun                        
    2 fileAction           pre-events       pre-events       

Severity    # Occurrences   Total Occurrences
--------    -------------   -----------------
System                  3                   3
